Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
BVN,82,-0.003214927670877749,2.4119,-2.143,1.7195,-79.5224,-115.4275,-82.8051,-0.116,3.0938,-2.199,2.0831,11.0759,,8.0135,-54.1702,5.3418,-121.1491,-120.4931,-1.3887,-0.1982,0.995,-0.0129
AGNCO,124,-0.003235832525663462,,,0.8349,,,-91.6507,,,,1.5018,,,49.4024,-21.2741,,-179.8661,-526.4808,-4.6704,-4.9174,0.7047,0.1184
AGNCN,124,-0.003235872717468719,,,0.8202,,,-91.7977,,,,1.5018,,,49.4024,-28.3366,-46.4625,-183.0885,-518.9747,-4.6704,-4.9174,0.5976,0.116
HROW,19,-0.003277450890011353,16.8268,0.1507,-4.3566,42.7846,-122.1129,-143.5662,46.953,52.1829,0.3739,-26.939,69.5529,0.6229,,-82.327,-157.9167,-618.3452,-123.0873,-487.1426,-158.4838,1.5185,1.1042
TITN,105,-0.003279741319894198,35.0703,11.1441,22.4088,507.3519,-30.4793,124.0883,24.8557,32.5279,8.2689,18.3735,19.2628,6.121,4.3804,10.775,-50.4143,-81.9923,-61.3035,-92.6438,-22.6244,1.4925,-0.2801
SAIC,45,-0.0033046638540159532,10.2171,5.8584,7.596,-23.8711,-69.4473,-24.0395,-3.3749,23.0079,10.5541,27.7871,11.7141,6.7168,6.6631,-62.6971,-83.1613,-365.8102,-136.265,4.51,-4.7535,1.1525,-0.088
AR,95,-0.003377280920052292,5.7092,3.1076,3.2237,-65.0634,-89.9886,-67.7632,-48.4439,7.0628,3.0756,4.0476,14.322,7.7958,6.7524,-171.7311,-241.1561,-125.5581,-165.7894,-5.7457,-1.6682,1.0918,0.4232
BGR,145,-0.0033902379654026362,,,4.4797,,,-55.2027,-83.7207,,,3.7958,,,79.3283,-77.181,-53.246,-84.7322,-100.7776,2.6376,2.6376,0.9071,0.0888
CNCK,55,-0.0034125519645344243,3.0128,1.0823,1.1453,-88.5929,-106.62,-88.5465,27.1507,15.2902,4.3942,18.2578,3.1174,1.1199,1.0153,,,-1594.0817,-73.1448,-118.6314,-18.7745,,-0.4622
AGEN,14,-0.0034514361772543956,-54.2862,-106.8197,-102.3961,-398.1554,-711.3414,-1123.9608,-20.8517,999999.0,999999.0,999999.0,,,,81.8923,82.0176,999999.0,-272.777,,,1.9952,-0.8402
CPBI,131,-0.003463029541924765,-25.2892,-38.6198,9.5263,-213.3717,-288.6412,-4.7367,,-10.3991,-12.7046,4.738,,,21.7219,,,-49.7363,-90.5605,-202.3255,-102.444,,0.452
ITRG,114,-0.0035231855018490145,0.0,-56.6427,-46.425,-104.0119,-575.3337,-564.2498,,0.0,-55.4151,-57.2859,,,,74.3463,,-123.3944,-163.9992,-198.1877,-90.0328,1.924,0.6804
FSCO,145,-0.0035519821651133483,,,20.1571,,,101.5706,,,,14.4212,,,75.1857,,,-71.5442,-172.714,-9.2512,-9.2512,,0.3445
BE,66,-0.0035548538668144654,6.962,-7.3531,-9.2725,-47.6707,-170.8933,-192.7252,11.2036,28.1473,-23.783,-47.023,14.833,,,55.408,9.4761,-507.1218,-107.0736,-59.0212,-37.4467,2.027,0.7974
VKTX,19,-0.0035612941384977363,,-1.3659,-0.8874,,-105.7406,-108.8737,,999999.0,999999.0,-19.7222,,,,-1131.6878,-638.0725,-2222.5539,-95.4844,,-139.7565,2.0262,-0.668
LGND,19,-0.0036077296666453726,10.8346,0.8808,3.9624,-11.5578,-80.6363,-60.3758,-33.0867,22.7669,1.4807,7.266,91.9948,7.479,38.7834,24.0908,4.9444,-183.3715,-88.035,-14.7723,-17.3106,1.1957,0.4852
VCEL,14,-0.003683133078214222,5.7885,-0.276,-0.0773,-51.2927,-97.6406,-100.7727,20.6588,116.4792,-4.4428,-0.8384,68.6405,,,3.6466,-198.3702,-1085.0599,-96.5421,-60.0283,-17.5169,1.5715,-0.1356
KC,33,-0.0036878823584723295,1.0589,-1.6871,-2.1396,-90.7502,-112.5317,-121.3962,-13.8375,13.7091,-17.4734,-23.9108,12.0664,,,92.7401,,-1117.5214,-102.0322,-6.5522,24.3919,2.2042,3.5423
SGU,105,-0.0036914735223083075,104.0883,14.0099,10.8449,910.8535,15.0157,8.4491,-2.676,126.6689,13.6393,13.9324,22.4492,3.0216,1.8815,-13.357,-42.8554,-128.4699,-197.0305,16.6586,-2.2523,1.0813,0.3405
IMNM,19,-0.00374223653447118,,-3.6503,-9.2357,,-109.9099,-192.3572,,999999.0,999999.0,-71.2741,,,,33.8385,,-771.7218,-86.7475,,-619.8823,1.561,-0.6863
ATRA,14,-0.003774463397794268,-1.2147,-1071.1018,-285.042,-36.4836,-2882.5885,-2950.4201,-86.5147,999999.0,999999.0,999999.0,,,,95.1174,98.1791,999999.0,-302.1875,,,3.0528,-0.6632
CRON,0,-0.003856247221092476,8.1867,-54.9334,-5.8326,-4.9676,-77.6637,-158.3262,10.0356,5.0764,-27.2503,-5.3767,9.9019,,,71.8385,85.4874,-92.1832,-11.4676,10.8823,3.93,1.5865,-0.317
LCII,10,-0.003890064116275452,21.8805,3.4794,2.4006,96.2389,-92.5471,-75.9943,-27.3151,36.3333,4.6221,4.9005,20.508,3.2611,1.7545,5.5506,-78.8278,-204.1382,-115.1769,12.8923,1.8807,1.6696,-0.1972
RTX,3,-0.0038992291426640856,7.2984,2.1498,2.4211,-54.3798,-108.2041,-75.7891,2.7522,12.2501,2.8868,4.9944,17.5406,5.1669,4.4527,-37.2446,-34.4264,-206.2869,-135.4477,1.2241,17.2056,1.1839,0.3807
TEVA,19,-0.003953145779421719,23.3326,9.7481,-3.2127,182.7389,-46.4229,-132.1269,5.3666,30.9101,10.3311,-6.1432,50.0491,20.91,,-20.7317,7.7844,-191.2179,-243.9212,8.4268,5.4896,1.2547,0.1032
XRX,35,-0.003959631604607437,46.7069,7.1251,-1.1415,690.908,-108.5614,-111.4152,-3.1096,41.8445,5.1067,-0.8081,33.6044,5.1263,,13.9803,30.0047,-70.7901,-302.3135,11.6331,22.5049,1.7579,-0.6954
BCSF,54,-0.0039946320854320405,,,11.9055,,,19.0553,18.4392,,,8.9211,,,73.4732,-42.165,-35.0157,-74.9327,-256.8702,-1.7982,-1.7982,0.9383,0.1748
AMRN,19,-0.004078773387531635,2.1294,-0.7283,-0.5304,-79.6783,-101.634,-105.3042,-16.8698,71.5271,-19.5702,-7.7769,53.9378,,,84.7222,95.1303,-1466.1765,-94.3542,19.0697,7.2625,1.7724,-0.5657
CSV,102,-0.0041040131464961695,13.0211,8.6081,9.8682,10.5721,-78.9619,-1.3181,2.4516,16.5454,8.7504,21.4626,35.3456,23.3666,10.5624,26.2167,-43.2807,-217.493,-379.7961,-3.7564,-26.1977,1.2202,0.5701
TSE,74,-0.00410807722439341,6.5688,-7.7551,-398.9523,-809.9384,-2765.9329,-4089.5228,-25.9813,8.0332,-7.5872,999999.0,3.8717,,,93.9551,90.9416,999999.0,-1726.0032,29.8789,,2.5314,0.0751
ORMP,19,-0.004247456166995565,,-1597.4443,3.6037,,-112.5632,-63.9625,-50.4255,,-24.326,2.4988,,,303.7612,72.549,20.4545,-69.3395,-6.6279,,-7.7648,1.1823,-0.2143
BDX,79,-0.00431618051607856,9.9077,2.9396,1.9551,-25.1462,-92.7403,-80.4488,2.6603,20.2971,4.8176,5.1541,42.1743,12.5129,6.8635,-6.7543,-5.5678,-263.6196,-124.8905,0.2008,-2.037,0.8215,-0.0442
HLP,66,-0.004333018696073062,23.2029,4.5135,5.2095,135.1889,-100.8782,-47.9047,-21.1272,17.8449,2.777,3.5341,32.7907,6.3785,4.6629,,,-67.8399,-101.2274,-6.6915,-56.6459,,0.088
MITT,124,-0.004342044733465401,,,29.5793,,,195.7933,,,,8.3539,,,80.37,33.1771,81.3286,-28.2423,-3851.4699,-40.1835,-14.1677,1.0414,0.3426
RGNX,14,-0.004353917178705101,8.5746,-43.3555,-23.6004,-21.7309,-309.2167,-336.0045,-19.9443,145.3486,-587.9355,-67.6575,58.7631,,,40.9488,65.6276,-286.6788,-89.751,75.9266,39.6077,1.777,-0.6525
SABR,34,-0.004394749016904937,13.2506,0.9166,-40.1609,31.416,-484.8314,-501.6089,14.6126,24.5875,1.3606,999999.0,23.4387,1.6213,,83.0275,87.4713,999999.0,-593.7498,8.1719,,2.7008,0.0386
GIB,116,-0.004479241063501688,6.2998,6.2998,4.9945,-51.7495,-51.7495,-50.0552,11.107,23.5276,18.8221,21.1585,16.1855,16.1855,12.2991,-29.6983,-56.958,-423.6368,-106.6953,-3.0982,-14.2666,1.0865,-0.0631
TWST,14,-0.004946013561371554,5.7579,-13.2769,-8.5906,-44.3605,-169.6025,-185.9061,20.4082,31.2624,-57.6695,-26.1092,36.6078,,,73.0606,-28.4432,-303.9267,-85.0641,-0.9149,21.0231,2.1388,0.1607
CNX,95,-0.005083624809808673,8.9702,5.3219,48.1968,-45.1819,-91.8812,381.9675,-64.1335,8.0544,3.8228,40.7781,38.4742,22.8261,129.1989,-55.8018,-126.7552,-84.6076,-204.1765,-28.0449,-47.808,0.6904,0.3372
SVRA,19,-0.005290316729064471,,-11.629,-6.7829,,-152.3474,-167.8288,,,-1076.3008,-31.1732,,,,-107.5556,44.4709,-459.5862,-79.9986,44.8496,-30.2418,0.9422,-0.3555
SLNHP,45,-0.005299642346709749,11.1553,-41.8902,-322.8735,-70.8494,-2865.6071,-3328.7347,-26.2059,7.8955,-23.7193,-43.1342,24.86,,,,,-13.3595,-411.6649,2.1249,-15.316,,0.9613
CRESY,123,-0.00545852912951491,3.2612,1.1559,0.252,-93.2178,-114.4601,-97.4801,-7.8535,10.7608,3.0512,0.904,37.4311,13.2667,2.2932,-85.8071,12.0878,-358.7351,-121.4333,-287.9386,-302.5529,1.3558,0.4325
OCCIO,145,-0.005804171381491837,,,-0.4318,,,-104.3181,,,,-1.2569,,,,,,-291.0834,-118.7921,-27.5756,-27.5756,,0.0895
ALVO,14,-0.006371583240694548,-1.7396,-8.892,-17.1229,-149.4573,-224.5289,-271.229,10.123,-420.51,-1719.5954,999999.0,,,,,,999999.0,-155.4855,87.6547,,,-0.1939
ECC           ,145,-0.006633915940238542,,,16.8693,,,68.6935,,,,12.9117,,,77.4336,-40.4791,-30.4782,-76.5396,-138.8374,-47.3718,-47.3718,0.8009,-0.0078
DUOT,33,-0.006711242803780595,5.6852,-49.7186,-35.3755,-49.3722,-450.7617,-453.7554,-50.233,44.1199,-308.6734,-167.5832,17.519,,,67.4766,66.8571,-473.7261,-104.0688,1.9875,-32.4911,1.1988,0.4885
OXLCN,71,-0.006712791808878135,,,18.7711,,,87.7112,,,,16.0607,,,76.2529,,,-85.5607,-157.8702,-47.6498,-47.6498,,0.1054
OXLCP,71,-0.006712978751434519,,,18.5622,,,85.6217,,,,16.0607,,,76.2529,-16.3933,,-86.5238,-157.226,-47.6498,-47.6498,0.5299,0.1084
IOVA,14,-0.0069372744504847235,-0.2945,-14.1792,-10.1507,-94.2632,-196.5585,-201.5066,,-3.1287,-120.5076,-61.2393,,,,57.2626,-40.5102,-603.3032,-96.3264,-961.8762,-17.0073,1.7304,-0.7429
MOBX,132,-0.00693737098337024,-0.7132,-64.0192,-64.5531,-119.7271,-693.3514,-745.5313,-63.01,-34.1085,-2449.199,999999.0,,,,,,999999.0,-146.6963,,,,-0.5063
IPX,103,-0.006937436656254648,,-0.7747,-0.5961,,-105.7662,-105.9612,,,-209.0284,-84.9814,,,,,,-14255.7074,-99.6413,-385.3122,-177.1429,,0.1221
BBAR,30,-0.006937489970127665,,,,,,,,,,,,,,-243.7003,-5.0621,-0.1375,-241477.7929,-166.9105,-173.7505,1.435,1.6788
IDYA,19,-0.006937597611112488,,-6.1834,-3.3481,,-120.3887,-133.4807,-54.0849,,-112.0522,-14.55,,,,-74.0772,,-434.5801,-81.0344,,-77.731,1.1767,-0.606
PROP,55,-0.006937599550026217,0.0,-22.4527,-57.2469,-84.9582,-237.5617,-672.4686,,0.0,-48.743,-123.5109,,,,92.709,85.72,-215.7514,-90.5482,-346.1353,,1.3637,-0.441
